FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
366,Telangana,RANGAREDDY,26.434,27.315,28.605,27.163,27.149,26.528,26.894,27.316,26.271,27.875,26.909,27.061,27.378,27.326,27.05,27.002,27.354,27.696,27.083,26.624,26.299,26.841,27.806,27.751,27.003,27.97,27.385,27.908,27.809,26.829,26.58,27.28,27.352,27.624,27.132,27.221,27.289,27.203,27.303,27.848,27.304,27.398,27.608,26.559,28.009,28.59,26.84,27.31,27.192,27.695,26.819,26.49
367,Madhya Pradesh,RATLAM,27.106,26.508,27.211,26.276,28.078,27.202,26.87,27.033,26.926,28.21,27.187,27.936,28.113,28.011,27.056,27.734,27.548,29.14,28.24,27.603,26.787,28.241,28.425,27.76,26.533,28.445,27.643,27.294,28.039,26.854,27.705,27.619,28.069,27.639,27.973,28.299,26.921,27.966,27.514,28.482,28.221,27.074,27.67,26.691,28.4,27.485,27.857,27.568,27.252,27.75,28.0,27.784
368,Maharashtra,RATNAGIRI,24.869,24.903,25.508,24.727,25.137,24.796,25.059,25.336,24.535,25.535,25.06,25.29,25.386,25.551,24.925,24.771,25.235,26.051,25.474,24.874,24.873,25.175,25.737,25.296,24.981,25.914,25.498,25.574,25.979,25.011,25.394,25.377,25.56,25.594,25.226,25.382,25.2,25.25,25.315,26.018,25.711,25.187,25.417,24.874,25.675,26.052,25.368,26.002,25.52,25.944,25.834,25.384
369,Odisha,RAYAGADA,28.282,27.676,29.076,28.753,28.943,28.103,28.401,28.402,28.33,29.112,27.853,28.538,28.761,28.821,28.809,28.093,28.29,29.349,28.662,27.961,27.866,27.623,28.157,28.135,27.337,28.51,28.05,28.637,28.858,28.09,28.18,27.707,27.803,28.413,27.896,28.051,26.839,28.046,27.852,28.773,28.897,28.14,27.991,28.015,27.907,28.585,28.35,28.027,28.06,28.223,28.217,28.285
370,Madhya Pradesh,REWA,29.414,28.119,30.278,30.208,29.898,29.401,29.216,29.059,29.043,30.315,28.942,29.38,29.58,29.962,29.08,29.718,29.183,31.137,29.791,29.495,28.846,29.637,30.395,30.628,29.503,30.666,29.702,29.767,30.563,29.581,29.185,29.59,30.539,29.913,29.333,29.994,29.677,29.898,28.96,31.016,31.002,29.662,30.783,29.787,31.087,30.894,30.317,30.467,30.419,30.91,30.158,29.916
371,Haryana,REWARI,30.506,29.555,30.899,30.987,30.998,29.531,29.655,29.458,29.76,31.05,30.461,30.76,31.014,30.218,30.62,30.807,31.074,33.307,30.479,30.976,30.792,31.736,30.648,31.043,30.276,31.132,29.763,30.46,30.81,31.623,30.71,30.645,32.05,30.811,31.168,31.045,30.762,31.132,30.214,32.025,30.558,30.436,31.462,30.886,31.826,30.821,31.186,30.83,30.785,31.325,31.39,30.908
372,Haryana,ROHTAK,30.681,29.742,30.968,31.208,31.08,29.809,29.968,29.665,29.828,31.274,30.794,31.305,31.195,30.515,30.799,30.863,31.158,33.494,30.644,31.257,30.978,31.792,30.952,31.267,30.577,31.246,30.302,30.727,31.134,31.923,31.048,30.814,32.24,31.072,31.415,31.464,31.049,31.419,30.457,32.066,30.478,30.69,31.641,30.967,31.955,30.83,31.363,30.929,31.023,31.5,31.46,31.109
373,Bihar,ROHTAS,29.626,28.524,30.78,30.069,29.604,28.913,28.59,29.135,29.089,30.62,29.089,29.823,29.404,29.955,28.105,28.525,28.487,30.047,28.533,27.827,27.705,28.649,29.179,28.042,28.426,29.333,28.64,28.68,29.586,28.227,28.244,28.243,29.316,29.063,28.75,29.978,28.784,29.013,28.401,30.001,30.112,28.873,29.745,29.212,29.503,29.596,29.149,29.312,29.505,29.753,28.893,28.381
374,Gujarat,SABARKANTHA,27.676,27.259,28.296,27.0,28.591,27.138,26.568,26.822,27.336,28.592,28.227,27.919,28.306,27.908,26.855,27.657,28.021,30.191,29.063,27.968,27.502,28.291,28.126,28.457,26.306,28.88,27.99,27.499,28.572,28.101,28.508,27.624,28.32,27.7,27.867,27.688,27.245,28.167,27.575,29.03,28.565,28.283,28.487,27.715,28.778,28.853,28.687,28.093,28.158,28.739,28.684,28.152
375,Madhya Pradesh,SAGAR,27.718,26.676,28.414,28.102,28.281,27.981,27.943,27.955,27.544,29.107,27.999,28.71,28.433,28.871,27.818,28.082,28.238,29.666,28.734,28.251,27.312,28.263,29.266,28.473,27.227,28.921,28.673,28.101,28.868,27.828,28.096,27.991,29.158,28.107,28.156,28.606,28.456,28.664,27.74,29.462,29.258,28.045,28.627,27.744,29.425,28.963,28.765,28.434,28.193,29.022,29.112,28.512
376,Uttar Pradesh,SAHARANPUR,27.06,26.142,27.591,27.363,27.408,26.701,26.696,26.635,26.805,27.359,27.004,27.527,27.515,27.246,26.758,26.711,26.515,28.85,27.16,27.21,26.964,27.479,27.0,27.307,26.869,27.194,26.603,26.86,27.211,26.795,25.87,27.157,27.231,26.883,27.283,27.5,27.231,27.012,26.502,27.873,26.616,27.074,28.272,27.303,28.292,27.404,27.83,27.665,27.607,28.131,28.295,27.927
377,Bihar,SAHARSA,28.544,27.729,29.366,29.257,28.892,28.95,28.772,28.921,29.033,29.755,28.829,29.312,28.922,29.788,28.794,28.825,28.776,29.057,29.279,28.722,29.019,29.08,29.151,29.317,29.356,28.993,29.134,29.179,29.781,28.718,29.367,29.507,29.193,29.687,29.295,29.898,29.707,29.161,29.197,30.11,29.969,29.146,29.954,29.753,29.919,29.987,29.117,30.068,30.158,30.468,29.975,29.766
378,Jharkhand,SAHIBGANJ,28.899,27.883,29.453,28.881,28.89,29.203,28.941,29.039,29.92,29.705,29.583,29.602,29.872,30.239,29.085,28.859,28.935,29.372,29.579,29.268,29.426,29.428,29.714,29.462,30.159,29.144,29.547,29.819,30.303,29.426,29.912,29.791,29.419,29.888,29.43,29.969,29.766,29.53,29.416,30.103,29.98,29.409,29.996,30.009,29.816,29.907,29.841,30.228,30.499,30.507,30.215,30.258
379,Tamil Nadu,SALEM,28.706,28.287,28.863,28.619,28.499,27.969,28.643,28.836,28.347,28.357,28.911,28.558,29.412,28.571,28.621,28.581,29.345,29.749,28.717,28.743,28.88,28.515,28.679,28.422,28.83,28.578,28.251,29.2,28.993,28.95,28.735,28.854,29.659,29.379,28.628,29.15,28.902,28.574,28.528,29.222,28.652,28.981,29.365,28.809,29.309,29.808,29.335,29.568,29.333,29.721,29.074,28.968
380,Bihar,SAMASTIPUR,29.335,28.277,30.018,29.619,29.386,29.267,29.248,29.409,29.393,30.406,28.841,29.529,29.002,29.938,28.742,29.078,28.936,29.425,29.266,28.672,29.078,29.248,29.446,29.118,29.223,29.143,29.132,29.296,30.157,28.737,28.945,29.118,29.462,29.745,29.331,30.292,29.771,29.276,29.363,30.373,30.376,29.586,30.339,30.019,30.073,30.317,29.387,30.119,30.134,30.664,30.098,29.478
381,Odisha,SAMBALPUR,27.904,27.083,28.9,28.389,29.348,28.596,28.108,27.706,27.61,29.156,27.749,28.532,29.034,28.979,27.837,27.915,28.221,28.993,28.736,28.296,27.672,27.417,28.149,27.663,26.478,28.037,27.884,28.001,28.829,27.559,27.736,27.157,27.992,27.754,27.908,28.832,27.686,28.537,27.647,29.171,29.298,27.616,28.179,27.696,27.659,28.727,28.245,28.266,27.921,28.59,28.324,28.25
382,Uttar Pradesh,BHIMNAGAR,29.557,28.271,30.113,29.774,29.714,28.613,28.836,28.721,29.343,30.352,29.363,29.943,29.78,29.562,29.04,29.367,29.343,31.15,29.368,29.457,29.536,29.999,29.534,29.771,29.687,29.952,29.144,29.449,29.691,29.706,28.669,29.832,30.15,29.345,29.55,29.872,29.785,29.56,28.653,30.471,29.418,29.227,30.205,29.042,30.372,30.037,29.852,29.814,29.615,30.118,30.091,29.712
383,Telangana,SANGAREDDY,25.755,26.952,28.012,26.486,26.704,26.098,26.396,26.812,25.792,27.268,26.4,26.526,26.905,26.763,26.238,26.193,26.609,27.194,26.49,25.882,25.673,26.354,27.354,27.274,26.446,27.512,27.057,27.362,27.377,26.292,26.208,26.615,26.824,27.127,26.566,26.737,26.565,26.511,26.785,27.43,26.877,26.778,27.091,25.855,27.409,28.128,26.295,26.901,26.541,27.157,26.229,25.844
384,Maharashtra,SANGLI,25.651,25.906,27.019,25.776,26.048,25.442,25.71,26.08,25.511,26.453,25.717,25.999,26.302,26.425,25.833,25.612,25.869,26.907,26.193,25.68,25.567,25.822,26.445,26.043,25.537,26.673,26.096,26.36,26.263,25.436,25.643,26.07,26.405,26.568,25.899,25.799,25.446,25.767,26.062,26.668,26.361,25.928,26.311,25.489,26.41,26.846,25.794,26.419,26.018,26.501,26.303,25.829
385,Jharkhand,SARAIKELA KHARSAWAN,28.715,27.911,29.512,28.697,29.246,28.726,28.584,28.357,28.419,29.551,28.839,28.754,29.182,29.073,27.431,28.138,28.114,28.84,28.683,28.667,28.429,28.907,28.669,29.037,28.465,28.587,28.792,29.032,29.63,28.616,28.43,28.536,28.947,28.93,28.454,29.168,28.088,28.545,28.693,29.624,29.715,28.555,29.581,28.89,29.53,29.468,29.178,29.153,29.204,29.707,29.431,28.944
386,Bihar,SARAN,29.862,28.815,30.408,30.129,29.765,29.603,29.48,29.961,29.832,31.123,29.332,30.257,29.465,30.257,29.008,29.099,29.222,30.054,29.326,28.626,28.992,29.593,29.904,28.984,29.393,29.424,29.444,29.469,30.367,28.989,28.968,29.075,29.918,29.812,29.626,30.643,30.082,29.576,29.51,30.738,30.816,30.154,30.846,30.443,30.224,30.582,29.866,30.475,30.448,30.916,30.267,29.55
387,Maharashtra,SATARA,24.401,24.659,25.299,24.324,24.75,24.234,24.379,24.777,24.033,25.092,24.283,24.739,25.04,25.167,24.483,24.294,24.527,25.566,25.1,24.353,24.297,24.594,25.261,24.872,24.368,25.5,24.995,25.01,25.216,24.208,24.626,24.81,25.13,25.148,24.744,24.804,24.585,24.813,24.789,25.537,25.237,24.714,25.014,24.345,25.259,25.499,24.794,25.367,24.909,25.364,25.304,24.783
388,Madhya Pradesh,SATNA,28.977,27.537,29.897,29.894,29.654,29.1,28.897,28.747,28.752,30.298,28.732,29.021,29.03,29.532,28.985,29.4,29.062,30.798,29.309,29.074,28.345,29.055,29.856,30.29,29.145,29.97,29.254,29.18,29.965,29.023,28.078,28.957,29.719,29.257,27.932,28.374,29.261,29.551,28.534,30.293,30.119,28.976,30.048,28.903,30.46,30.36,29.844,29.69,29.665,30.197,29.722,29.428
389,Rajasthan,SAWAI MADHOPUR,30.041,28.537,30.117,30.216,30.274,29.139,29.364,28.912,29.22,30.789,30.348,30.475,30.445,29.761,30.049,30.021,30.139,32.329,30.199,30.414,29.788,31.334,30.931,30.387,29.447,31.314,29.963,29.88,30.331,30.476,30.977,29.927,31.776,30.567,30.802,30.429,29.73,30.27,29.389,31.668,30.752,29.936,30.755,29.953,31.513,30.533,30.488,30.359,29.967,30.496,31.111,30.53
390,Madhya Pradesh,SEHORE,27.451,26.626,28.007,27.234,28.295,27.641,27.447,27.598,27.295,28.455,27.482,28.168,28.043,28.699,27.37,27.819,27.54,28.771,28.374,27.778,26.738,27.807,28.868,28.106,26.801,29.403,28.254,27.69,28.601,27.155,28.044,27.673,28.543,27.768,28.095,28.65,27.993,28.07,27.528,28.88,28.679,27.315,27.728,26.874,28.683,27.991,28.079,27.843,27.367,28.226,28.306,27.888
391,Madhya Pradesh,SEONI,26.796,26.202,27.816,27.475,27.664,27.511,27.204,27.279,26.89,28.213,27.231,27.664,27.563,28.224,27.069,27.058,27.355,28.302,27.955,27.512,26.475,27.32,28.04,27.712,26.004,28.379,27.905,27.429,28.214,27.068,27.044,27.354,27.691,27.855,27.527,28.066,28.07,27.952,27.188,28.717,28.525,27.212,27.569,26.866,28.503,27.909,28.131,27.811,27.099,28.367,28.028,27.304
392,Madhya Pradesh,SHAHDOL,27.934,26.801,28.742,28.547,28.485,28.19,27.846,27.589,27.76,29.01,27.83,27.983,28.348,28.825,27.755,28.235,28.036,29.195,28.414,28.216,27.473,27.989,28.755,28.835,27.541,29.074,28.228,28.208,29.006,27.766,27.435,27.438,28.12,28.37,27.291,28.324,28.136,28.511,27.734,29.542,29.08,27.766,28.832,27.948,29.224,28.895,28.692,28.883,28.362,29.232,28.389,28.252
393,Uttar Pradesh,SHAHJAHANPUR,29.711,28.501,30.584,29.855,29.817,29.438,29.466,29.669,29.545,30.627,29.219,29.742,29.853,30.167,29.363,29.442,29.768,31.255,29.902,29.593,29.842,30.351,29.992,30.03,30.167,30.202,29.699,29.86,30.221,29.903,28.993,29.845,30.557,29.594,29.741,30.371,30.231,29.842,28.978,30.707,30.019,29.46,30.353,29.005,30.382,30.432,29.935,30.105,29.723,30.186,30.246,29.988
394,Madhya Pradesh,SHAJAPUR,27.332,26.591,27.883,27.029,28.29,27.539,27.304,27.415,27.215,28.466,27.524,28.16,28.129,28.433,27.258,27.883,27.531,28.911,28.327,27.906,26.952,28.052,28.718,28.001,26.774,29.104,28.074,27.399,28.385,27.068,27.944,27.474,28.252,27.567,28.023,28.587,27.769,28.033,27.461,28.756,28.559,27.277,27.795,26.842,28.711,27.761,28.0,27.835,27.46,28.091,28.197,27.916
395,Uttar Pradesh,SHAMLI,28.931,27.946,29.41,29.227,29.393,28.303,28.321,28.418,28.442,29.219,28.789,29.501,29.372,29.146,28.781,28.711,28.623,30.811,28.872,29.106,28.814,29.36,28.854,29.11,28.623,29.014,28.332,28.658,29.025,28.838,27.957,28.802,29.458,28.763,29.24,29.305,29.003,28.937,28.264,29.686,28.389,28.846,29.972,28.997,30.085,29.058,29.538,29.331,29.31,29.692,29.859,29.514
396,Bihar,SHEIKHPURA,29.237,28.028,30.107,29.428,29.55,29.667,29.312,29.356,29.393,30.818,29.5,29.451,29.945,30.461,28.673,29.466,29.098,29.868,29.315,29.067,29.062,29.555,29.796,29.45,29.369,29.677,29.31,29.75,30.663,29.031,29.267,29.589,29.765,29.968,29.64,30.456,29.687,29.497,29.899,30.574,30.581,29.513,30.388,30.016,30.237,30.45,29.617,30.321,30.253,30.928,30.221,29.652
397,Bihar,SHEOHAR,29.466,28.445,29.836,29.437,29.11,29.022,29.15,29.432,29.272,30.013,28.439,29.325,28.504,29.62,28.501,28.858,28.724,29.331,29.107,28.677,28.952,29.081,29.35,28.653,29.078,28.853,28.973,28.976,29.68,28.513,28.554,28.781,29.338,29.33,29.095,30.064,29.553,29.043,29.068,30.256,30.298,29.695,30.363,29.997,29.92,30.22,29.349,29.979,29.944,30.458,29.879,29.177
398,Madhya Pradesh,SHEOPUR,29.442,28.094,30.052,29.733,29.802,28.961,29.058,28.899,28.887,30.428,29.729,30.169,30.147,29.528,29.352,29.39,29.483,31.782,29.934,30.139,29.481,30.906,30.725,30.196,29.163,30.546,29.808,29.519,30.192,29.742,30.29,29.538,31.145,30.245,30.412,30.198,29.604,30.287,29.056,31.355,30.701,29.591,30.345,29.462,31.114,30.244,30.18,30.189,29.733,30.217,30.86,30.364
399,Karnataka,SHIAMOGGA,23.673,23.634,24.527,23.846,23.572,23.337,23.985,24.126,23.339,23.933,23.623,23.596,23.535,24.461,23.783,23.834,24.134,24.792,24.366,23.802,23.435,23.747,24.166,23.849,23.739,24.484,24.059,24.636,24.782,24.235,24.085,24.131,24.274,24.247,23.622,24.13,23.365,23.855,24.089,24.135,24.169,23.895,24.172,23.588,24.324,24.715,24.077,24.567,23.951,24.259,24.029,24.108
400,Madhya Pradesh,SHIVPURI,29.225,27.769,30.157,29.391,29.309,28.608,28.878,28.701,28.651,30.264,29.552,30.016,29.881,29.464,28.983,29.328,29.399,31.481,29.834,29.953,29.288,30.391,30.326,30.102,29.276,30.008,29.732,29.351,30.108,29.473,29.491,29.212,30.718,29.543,29.895,29.833,29.762,30.079,28.864,31.027,30.533,29.434,30.24,29.26,30.933,30.226,30.063,29.942,29.653,30.051,30.66,30.171
401,Uttar Pradesh,SHRAVASTI,29.463,28.708,30.836,29.864,29.829,29.324,29.35,29.731,29.582,30.133,29.221,29.483,29.645,30.049,28.952,29.336,29.491,30.661,29.388,29.267,29.605,29.959,29.997,29.741,29.761,30.068,29.487,29.724,30.021,29.646,29.065,29.401,30.159,29.469,29.564,30.288,29.866,29.482,28.572,30.339,29.932,29.197,29.983,28.674,29.772,30.165,29.347,29.863,29.598,29.975,29.675,29.477
402,Uttar Pradesh,SIDDHARTH NAGAR,29.152,28.504,30.315,29.682,29.51,29.151,29.243,29.361,29.458,30.177,29.329,29.585,29.42,29.955,28.521,29.183,29.429,30.298,29.389,29.217,29.259,29.575,29.701,29.424,29.343,29.482,29.169,29.385,29.819,29.178,28.763,28.888,29.689,29.112,28.929,29.954,29.397,29.242,28.571,30.211,29.987,29.326,30.13,29.279,29.744,29.918,29.157,29.618,29.547,29.685,29.326,29.012
403,Telangana,SIDDIPET,26.673,27.431,28.604,27.293,27.742,27.046,27.358,27.756,26.754,28.423,27.377,27.455,27.585,27.577,27.204,27.034,27.478,28.018,27.402,26.758,26.579,27.103,28.068,28.079,26.995,28.345,27.966,28.162,28.278,27.132,26.968,27.353,27.691,27.906,27.555,27.709,27.802,27.537,27.608,28.508,27.745,27.7,27.71,26.852,28.557,28.687,27.357,27.544,27.213,28.007,27.302,26.923
404,Madhya Pradesh,SIDHI,28.993,27.693,29.76,29.574,29.503,29.063,28.803,28.537,28.679,29.977,28.623,28.937,29.29,29.693,28.726,29.328,28.896,30.619,29.387,29.156,28.456,29.122,29.947,30.087,28.702,30.233,29.251,29.288,30.107,28.996,28.679,28.756,29.577,29.498,28.483,29.515,29.161,29.481,28.62,30.604,30.379,29.003,30.132,29.214,30.439,30.142,29.798,30.009,29.7,30.346,29.522,29.356
405,Rajasthan,SIKAR,30.277,29.292,30.328,30.445,30.371,29.06,29.33,29.042,29.56,31.243,30.947,30.846,30.497,30.184,30.679,30.792,31.003,32.603,30.823,30.875,30.368,31.326,30.273,30.731,29.959,31.11,29.733,30.443,30.948,31.282,30.877,30.193,32.682,30.655,31.255,30.785,30.676,30.664,30.143,32.032,30.481,30.268,31.277,30.951,31.553,30.64,31.112,30.625,30.322,31.161,31.299,30.54
406,Jharkhand,SIMDEGA,26.918,25.964,27.803,27.012,27.657,27.38,27.283,27.101,27.05,28.165,27.226,27.464,27.883,28.095,26.582,27.174,27.107,27.88,27.677,27.437,27.114,27.395,27.539,27.451,26.913,27.72,27.492,27.688,27.971,26.86,26.998,26.837,27.557,27.479,27.334,27.899,26.902,27.365,26.832,28.533,28.466,27.069,27.853,27.307,27.768,28.086,27.793,27.803,27.496,28.157,27.745,27.495
407,Maharashtra,SINDHUDURG,25.785,25.709,26.673,25.824,25.892,25.662,26.012,26.109,25.605,26.414,26.023,26.006,26.119,26.413,25.835,25.679,26.211,26.806,26.151,25.829,25.853,26.167,26.291,26.084,25.782,26.529,26.37,26.495,26.779,25.864,25.994,26.252,26.291,26.495,26.051,26.261,26.18,26.045,26.238,26.655,26.47,25.99,26.246,25.756,26.638,26.946,26.134,26.882,26.28,26.651,26.349,26.216
408,Madhya Pradesh,SINGRAULI,28.987,27.647,29.745,29.423,29.404,29.04,28.799,28.616,28.673,29.891,28.67,28.948,29.245,29.646,28.475,29.128,28.755,30.346,29.22,28.879,28.315,29.069,29.862,29.746,28.538,30.072,29.128,29.156,30.011,28.911,28.646,28.791,29.735,29.49,28.894,30.006,29.002,29.311,28.333,30.402,30.219,28.812,29.808,29.112,30.098,29.743,29.495,29.672,29.447,29.99,29.098,28.828
409,Rajasthan,SIROHI,27.36,26.578,27.585,26.425,28.033,26.398,26.182,26.249,26.618,27.969,28.173,27.851,27.684,27.549,26.458,27.125,27.289,29.344,28.677,27.428,26.746,27.55,27.139,27.286,25.161,28.091,27.1,26.916,28.04,27.587,27.86,26.967,27.759,26.867,26.973,27.051,26.524,27.656,26.88,28.329,27.682,27.553,27.685,27.102,28.026,27.971,27.972,27.349,27.465,28.164,28.102,27.517
410,Haryana,SIRSA,30.707,30.266,30.791,31.351,30.74,30.25,29.996,29.877,30.342,31.363,31.213,31.544,31.328,30.68,31.076,31.168,30.763,32.907,31.103,30.867,30.987,31.913,30.934,31.335,30.609,31.302,30.283,30.817,31.576,31.637,31.414,30.616,32.276,31.188,31.617,31.721,31.306,31.372,30.728,32.099,30.509,30.794,31.711,31.296,31.638,30.603,31.443,31.035,31.158,31.71,31.483,31.398
411,Bihar,SITAMARHI,29.358,28.376,29.793,29.394,29.074,28.934,29.059,29.325,29.205,29.895,28.399,29.23,28.417,29.494,28.428,28.785,28.641,29.222,29.026,28.602,28.908,28.99,29.17,28.583,29.104,28.749,28.896,28.856,29.557,28.469,28.581,28.748,29.265,29.343,29.017,29.934,29.464,28.962,29.029,30.149,30.172,29.606,30.274,29.928,29.84,30.139,29.24,29.916,29.92,30.386,29.812,29.147
412,Uttar Pradesh,SITAPUR,29.647,28.694,30.784,29.866,29.922,29.422,29.55,29.827,29.564,30.493,29.371,29.568,29.743,30.134,29.261,29.499,29.75,31.138,29.791,29.491,29.803,30.236,30.049,30.042,30.212,30.351,29.711,29.927,30.218,30.023,29.271,29.659,30.577,29.726,29.798,30.545,30.234,29.833,28.895,30.611,30.076,29.41,30.208,28.765,30.057,30.401,29.676,30.043,29.575,30.146,29.993,29.782
413,Tamil Nadu,SIVAGANGA,29.505,29.174,29.831,29.641,29.675,29.321,29.878,30.104,29.802,30.003,30.404,29.69,30.493,30.318,29.657,29.617,30.469,30.86,29.633,29.538,30.205,30.008,29.719,29.763,29.832,29.741,29.629,30.658,30.18,30.165,29.915,30.13,30.674,30.461,30.113,30.468,30.575,30.22,30.035,30.658,30.173,30.419,30.744,30.381,30.748,30.649,30.486,30.489,30.374,30.879,30.277,30.139
414,Bihar,SIWAN,29.664,28.82,30.352,29.906,29.66,29.429,29.285,29.675,29.64,30.765,29.256,30.137,29.221,30.184,28.88,29.045,29.335,29.913,29.365,28.873,29.047,29.546,29.782,28.925,29.261,29.338,29.39,29.42,30.178,28.953,28.86,28.917,29.793,29.578,29.351,30.416,29.937,29.402,29.228,30.576,30.564,29.983,30.677,30.233,29.912,30.336,29.793,30.278,30.434,30.65,30.035,29.386
415,Maharashtra,SOLAPUR,26.194,26.888,28.04,26.379,26.756,26.194,26.331,26.629,26.313,27.291,26.095,26.707,27.171,27.062,26.738,26.454,26.356,27.329,26.644,26.103,25.817,26.311,26.996,26.654,25.889,27.109,26.306,26.961,26.451,25.272,25.454,26.621,27.077,27.248,26.429,26.409,26.099,26.699,26.659,27.265,26.717,26.501,27.118,25.921,27.101,27.568,26.207,26.623,26.37,26.922,26.665,26.11
416,Uttar Pradesh,SONBHADARA,29.381,28.026,30.213,29.748,29.481,29.08,28.804,28.993,29.042,30.365,29.152,29.446,29.541,29.895,28.329,28.943,28.679,30.233,28.997,28.41,28.082,28.975,29.688,29.064,28.453,29.917,28.993,29.07,29.919,28.723,28.566,28.712,29.729,29.375,28.842,30.092,28.91,29.262,28.186,30.269,30.243,28.833,29.77,29.156,29.947,29.706,29.382,29.529,29.503,29.861,28.964,28.563
417,Odisha,SUBARNAPUR,28.348,27.553,29.165,28.69,29.435,28.715,28.288,28.038,27.576,29.14,27.181,28.552,29.104,28.895,28.198,27.826,28.074,29.1,28.466,27.911,27.271,26.834,27.843,27.28,25.999,27.983,27.685,28.248,28.887,27.41,27.594,26.709,27.022,27.75,27.49,28.01,27.196,28.239,27.52,28.814,29.085,27.359,27.779,27.393,27.12,28.522,27.971,27.898,27.657,28.176,28.058,28.077
418,Haryana,SONIPAT,30.601,29.637,30.923,31.041,30.975,29.747,30.009,29.69,29.695,31.1,30.572,31.243,31.082,30.535,30.689,30.645,30.913,33.268,30.539,31.081,30.842,31.539,30.746,31.076,30.428,30.973,30.301,30.554,30.923,31.597,30.793,30.674,31.953,30.865,31.17,31.32,30.908,31.256,30.287,31.813,30.229,30.626,31.607,30.783,31.885,30.706,31.244,30.859,30.96,31.34,31.296,31.02
419,Andhra Pradesh,SRIKAKULAM,28.576,28.152,29.299,28.987,29.214,28.223,28.512,28.825,28.854,29.363,28.348,28.854,29.08,29.071,28.999,28.63,28.791,29.83,29.067,28.629,28.479,28.143,28.761,28.925,28.075,29.112,28.466,29.132,29.196,28.6,28.602,28.352,28.781,28.884,28.818,28.95,28.13,28.737,28.391,29.257,29.235,28.796,28.632,28.79,28.744,29.127,28.923,28.687,28.732,28.755,28.739,28.896
420,Uttar Pradesh,SANT KABEER NAGAR,29.27,28.601,30.273,29.828,29.647,29.231,29.368,29.438,29.458,30.431,29.357,29.976,29.535,30.125,28.576,29.275,29.398,30.285,29.427,29.28,29.087,29.397,29.708,29.283,29.332,29.707,29.268,29.438,29.978,29.097,28.776,28.658,29.691,29.176,28.871,30.128,29.303,29.42,28.581,30.303,30.173,29.493,30.254,29.455,29.857,30.028,29.324,29.71,29.671,29.783,29.332,28.998
421,Chhattisgarh,SUKMA,25.83,26.191,27.637,26.695,26.886,26.045,26.323,26.519,25.727,27.15,25.778,26.253,26.52,26.813,26.022,25.72,26.158,26.941,26.524,26.14,26.164,26.249,26.784,26.614,25.756,26.696,26.164,26.82,26.637,25.42,25.778,25.929,26.773,26.589,26.273,26.709,26.472,26.503,25.934,27.203,26.042,26.413,26.231,26.087,27.028,26.615,26.197,25.904,26.133,26.615,26.255,26.126
422,Odisha,SUNDERGARH,27.637,26.752,28.562,27.931,28.79,28.254,28.078,27.685,27.76,29.029,28.014,28.296,28.765,28.866,27.499,27.822,28.004,28.749,28.557,28.165,27.809,27.969,28.22,28.061,27.191,28.209,27.991,28.196,28.649,27.474,27.761,27.385,28.262,27.952,27.923,28.675,27.562,28.249,27.571,29.235,29.111,27.688,28.479,27.923,28.252,28.775,28.401,28.53,28.1,28.776,28.451,28.319
423,Bihar,SUPAUL,28.46,27.744,29.077,29.137,28.697,28.716,28.614,28.781,28.907,29.6,28.606,29.118,28.674,29.496,28.649,28.585,28.638,28.802,29.207,28.542,28.85,28.646,28.875,29.149,29.497,28.845,28.912,28.939,29.318,28.659,29.183,29.303,29.068,29.61,29.071,29.702,29.448,29.08,29.037,29.831,29.724,28.946,29.647,29.523,29.791,29.804,29.036,29.995,30.061,30.367,29.817,29.765
424,Chhattisgarh,SURAJPUR,27.26,26.199,28.182,27.728,27.742,27.529,27.442,27.438,27.338,28.532,27.308,27.87,28.08,28.419,26.957,27.693,27.473,28.664,27.856,27.373,27.13,27.641,28.14,27.765,26.997,28.499,27.678,27.757,28.404,27.235,27.289,27.245,28.107,28.132,27.646,28.485,27.441,27.74,26.904,28.865,28.487,27.168,28.066,27.539,28.349,27.989,27.983,28.115,27.696,28.403,27.506,27.271
