FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
357,Madhya Pradesh,RAJGARH,25.092,24.417,25.151,25.276,25.284,24.756,25.627,25.917,25.241,25.821,25.915,25.499,25.347,24.758,25.141,25.575,25.295,25.888,25.996,25.622,25.167,25.624,25.63,25.743,25.166,25.69,25.383,24.643,25.464,24.804,25.325,25.746,26.473,25.96,25.901,25.697,26.254,26.172,25.498,26.537,26.652,25.789,25.453,25.063,25.653,25.631,26.055,25.918,26.012,25.519,25.506,25.587
358,Gujarat,RAJKOT,26.3,26.046,26.549,26.394,27.157,26.198,26.654,27.139,26.621,26.557,26.856,26.547,26.768,26.061,26.222,26.806,26.698,27.895,27.29,26.675,26.838,26.72,26.706,27.65,26.952,27.271,27.013,26.531,27.141,27.026,27.394,27.061,27.516,27.171,27.389,26.633,27.127,27.444,26.832,27.696,27.523,27.172,26.972,26.871,27.313,27.763,27.637,27.525,27.866,27.328,27.284,27.467
359,Chhattisgarh,RAJNANDGAON,26.361,25.638,26.661,27.056,26.861,26.535,27.056,27.118,26.717,27.201,27.272,26.344,26.956,26.55,26.4,26.43,26.56,26.556,26.951,26.858,25.782,26.741,26.603,26.893,26.57,26.854,27.078,26.87,26.986,26.695,26.64,26.986,27.458,27.367,26.945,26.832,27.391,26.815,26.621,27.599,27.5,26.478,26.674,26.302,26.577,26.639,27.119,27.17,26.7,27.033,26.06,26.409
360,Rajasthan,RAJSAMAND,25.043,24.291,24.646,24.616,24.498,23.667,24.592,24.89,24.421,24.662,25.395,24.801,24.438,23.764,24.262,24.937,24.461,25.63,25.736,24.599,24.366,24.53,24.359,24.933,23.823,24.774,24.835,23.951,25.017,24.923,25.17,24.938,25.745,25.052,25.176,24.159,25.143,25.276,24.591,25.841,25.664,25.057,24.6,24.533,24.785,25.361,25.61,25.106,25.333,24.911,24.689,24.651
361,Karnataka,RAMANAGARA,24.052,23.749,24.305,24.411,24.431,24.041,24.28,24.305,24.308,24.553,24.543,24.303,24.626,24.8,24.193,24.656,24.628,24.74,24.611,24.473,24.665,24.588,24.231,24.461,24.33,24.446,24.182,24.965,25.248,24.504,24.455,24.826,25.066,25.355,24.595,24.657,24.84,24.389,24.333,24.751,24.953,24.409,24.875,24.751,24.847,24.836,25.36,25.176,24.749,25.325,25.262,25.025
362,Tamil Nadu,RAMANATHAPURAM,27.817,27.587,27.675,28.198,28.031,27.961,28.007,28.19,28.237,28.508,28.549,28.122,28.489,28.725,27.938,28.196,28.419,28.716,28.442,28.068,28.561,28.428,27.93,27.985,28.033,28.157,28.255,28.746,28.94,28.334,28.427,28.478,28.585,28.724,28.437,28.441,28.568,28.536,28.356,28.795,28.885,28.559,28.93,29.059,28.708,28.559,29.133,28.942,28.652,29.19,28.988,28.627
363,Jharkhand,RAMGARH,24.645,23.384,25.004,24.693,24.809,24.604,25.002,24.908,24.271,25.182,24.941,24.114,24.709,24.355,23.929,24.448,23.973,24.351,24.276,24.277,23.923,24.637,24.396,24.733,24.48,24.213,24.506,24.229,24.662,24.749,24.272,24.564,24.63,24.296,24.371,24.826,24.721,24.232,24.732,25.243,25.603,24.424,24.868,24.512,24.553,25.129,25.431,25.118,24.612,24.911,24.312,24.629
364,Uttar Pradesh,RAMPUR,22.578,21.817,22.674,22.891,22.853,22.198,22.487,22.708,22.385,22.903,22.843,22.209,21.817,21.822,22.323,22.554,22.202,23.289,22.946,22.109,22.199,22.428,22.173,22.756,22.945,22.818,22.544,21.723,22.623,23.17,22.489,22.799,23.111,22.305,22.806,22.815,23.309,22.745,22.622,23.335,23.537,22.588,22.774,22.4,22.498,23.069,23.674,23.267,22.867,22.607,22.367,22.857
365,Jharkhand,RANCHI,24.708,23.479,25.038,24.834,24.85,24.763,25.013,24.94,24.431,25.43,25.231,24.302,24.896,24.497,24.177,24.669,24.194,24.582,24.888,24.846,24.485,24.85,24.688,24.983,24.768,24.48,24.843,24.613,24.869,25.083,24.577,24.813,24.909,24.647,24.703,25.043,24.923,24.502,24.972,25.533,25.876,24.72,25.143,24.795,24.897,25.451,25.705,25.425,24.931,25.248,24.631,24.99
366,Telangana,RANGAREDDY,26.248,26.234,27.214,27.16,26.392,26.178,26.606,26.738,26.534,27.193,27.308,26.747,26.943,26.881,26.875,26.986,27.148,26.795,26.896,26.617,26.296,26.903,26.952,27.036,26.915,26.88,27.072,27.092,27.441,26.744,26.816,27.196,27.17,27.44,26.623,26.769,26.768,27.119,26.978,27.495,27.363,27.027,27.43,27.018,27.21,27.918,27.482,27.452,27.095,27.513,26.832,26.554
367,Madhya Pradesh,RATLAM,25.35,24.753,25.01,25.121,25.432,24.841,25.595,25.73,25.211,25.707,25.776,25.524,25.533,24.741,25.118,25.595,25.413,26.303,26.245,25.546,25.262,25.884,25.617,25.871,25.263,25.687,25.457,24.831,25.617,24.951,25.448,26.038,26.401,26.157,26.119,25.709,25.757,26.141,25.612,26.483,26.501,25.495,25.306,25.003,25.551,25.62,25.991,25.712,25.863,25.375,25.428,25.607
368,Maharashtra,RATNAGIRI,25.336,25.194,25.717,25.629,25.471,25.109,25.598,26.05,25.324,25.915,25.819,25.761,25.692,25.345,25.746,25.55,25.847,26.227,25.846,25.628,25.44,25.678,25.822,25.749,25.691,25.801,25.798,25.836,26.176,25.62,25.765,25.932,26.282,26.33,26.02,25.808,25.928,25.942,25.744,26.575,26.445,25.97,25.743,25.624,25.921,26.335,26.066,26.363,26.418,26.359,26.347,26.218
369,Odisha,RAYAGADA,26.803,26.122,26.974,27.214,27.126,26.69,27.054,27.068,27.198,27.543,27.213,26.912,27.407,27.223,27.314,26.98,26.858,27.039,27.212,26.701,26.504,26.535,26.503,26.656,26.476,26.545,26.741,27.043,27.384,26.968,26.921,26.634,26.373,27.03,26.262,26.588,26.003,26.675,26.829,27.282,27.195,26.467,26.687,26.588,26.237,27.086,27.123,26.94,26.691,26.955,26.73,27.006
370,Madhya Pradesh,REWA,25.554,24.454,25.557,26.15,25.857,25.591,25.707,25.646,25.094,25.992,25.772,25.294,25.272,24.936,25.331,25.96,25.347,26.162,26.006,25.359,25.305,25.605,25.938,26.229,25.872,26.163,25.773,25.294,26.257,26.171,25.73,26.023,26.459,25.793,25.753,25.915,26.205,25.738,25.809,26.677,26.981,25.923,26.059,25.757,25.882,26.421,26.578,26.648,26.468,26.333,25.754,25.92
371,Haryana,REWARI,24.496,24.148,24.724,24.799,24.769,24.115,24.242,24.534,24.446,24.972,25.073,24.879,24.281,23.785,24.765,25.327,24.735,26.081,25.437,24.665,24.855,25.122,24.714,25.155,24.905,24.934,24.244,23.835,24.889,25.521,25.113,25.059,25.81,24.699,25.326,24.68,25.539,25.072,24.893,25.885,25.709,24.762,24.813,24.828,24.769,25.057,25.777,25.413,25.303,24.707,24.557,24.859
372,Haryana,ROHTAK,24.579,24.298,24.743,24.879,24.876,24.302,24.469,24.633,24.419,25.024,25.201,25.056,24.447,24.032,24.961,25.34,24.783,26.181,25.54,24.911,25.009,25.182,24.949,25.365,25.072,25.096,24.668,24.004,25.072,25.732,25.33,25.143,25.98,24.874,25.539,25.031,25.777,25.32,25.025,25.815,25.626,24.744,24.74,24.857,24.769,24.942,25.775,25.399,25.286,24.694,24.43,24.88
373,Bihar,ROHTAS,25.833,24.885,26.108,26.178,25.636,24.906,24.81,25.323,24.978,26.372,25.642,25.091,24.965,24.677,24.484,24.787,24.448,25.606,24.735,23.91,23.606,24.466,24.752,24.144,24.64,25.138,24.584,24.235,25.207,24.745,24.351,24.328,25.066,24.514,24.627,25.514,25.439,24.835,24.816,25.501,25.828,24.71,24.995,24.751,24.602,25.277,25.414,25.324,24.968,25.123,24.331,24.483
374,Gujarat,SABARKANTHA,25.56,25.187,25.538,25.355,25.541,24.523,24.585,25.474,25.246,25.63,25.989,25.308,25.325,24.48,24.698,25.267,25.458,26.732,26.477,25.484,25.257,25.456,25.143,25.769,24.801,25.617,25.607,24.709,25.668,25.406,25.748,25.624,26.255,25.717,25.777,24.799,25.57,25.93,25.369,26.584,26.571,26.045,25.596,25.461,25.896,26.43,26.413,26.003,26.241,25.953,25.841,25.85
375,Madhya Pradesh,SAGAR,24.985,24.215,24.908,25.428,25.202,25.032,25.677,25.804,24.983,25.82,25.886,25.531,25.188,24.859,25.119,25.511,25.34,25.886,26.016,25.291,25.157,25.515,25.665,25.667,25.156,25.406,25.547,24.656,25.661,25.504,25.627,25.638,26.499,25.705,25.77,25.548,26.308,25.917,25.558,26.416,26.563,25.726,25.516,25.15,25.543,25.881,26.267,26.028,25.931,25.716,25.69,25.599
376,Uttar Pradesh,SAHARANPUR,21.799,21.408,22.016,22.204,22.214,21.68,21.629,21.846,21.594,22.078,22.169,21.727,21.281,21.052,21.848,22.003,21.12,22.565,22.42,21.709,21.696,21.907,21.685,21.999,21.845,21.775,21.646,20.823,21.882,22.177,21.544,22.165,22.249,21.705,22.416,21.913,22.502,21.834,21.737,22.434,22.452,22.007,22.224,22.189,22.086,22.217,23.042,22.812,22.632,22.246,22.141,22.642
377,Bihar,SAHARSA,24.816,23.741,25.12,25.233,25.096,25.001,25.112,24.925,24.811,25.837,25.435,25.045,25.115,25.03,25.16,25.384,24.978,25.55,25.863,25.04,24.986,25.248,25.308,25.263,25.326,25.623,25.504,24.846,25.498,25.439,25.208,25.277,25.254,24.767,25.205,25.694,25.88,25.358,25.47,25.815,25.936,25.064,25.41,25.283,25.571,25.726,25.598,25.878,25.399,25.91,25.472,25.885
378,Jharkhand,SAHIBGANJ,25.472,24.315,25.588,25.568,25.476,25.751,25.732,25.516,25.612,26.084,26.303,25.691,26.231,25.893,25.699,25.911,25.61,26.378,26.536,26.058,25.812,26.036,26.092,25.835,26.434,26.327,26.316,25.87,26.254,26.583,26.137,26.003,25.786,25.409,25.85,26.203,26.44,26.096,25.973,26.31,26.378,25.648,25.983,25.835,25.843,26.063,26.389,26.266,25.954,26.144,25.95,26.566
379,Tamil Nadu,SALEM,27.615,27.211,27.428,27.803,27.395,27.443,27.458,27.749,27.67,27.682,27.92,27.827,28.162,28.239,27.754,28.075,28.292,28.511,28.196,27.951,28.148,28.095,27.722,27.52,27.646,27.755,27.619,28.022,28.423,27.634,28.02,27.972,28.407,28.506,27.815,28.074,27.773,27.865,27.637,28.225,28.265,27.909,28.392,28.351,28.172,28.344,28.877,28.713,28.314,28.919,28.509,28.191
380,Bihar,SAMASTIPUR,25.439,24.24,25.561,25.556,25.51,25.194,25.468,25.441,25.16,26.297,25.449,25.054,25.066,24.95,25.154,25.472,24.97,25.607,25.661,24.798,24.982,25.201,25.332,25.03,25.286,25.439,25.321,24.868,25.677,25.337,24.956,24.962,25.396,24.844,25.07,25.985,26.044,25.34,25.531,25.916,26.241,25.336,25.817,25.655,25.582,26.044,25.847,25.948,25.386,25.988,25.42,25.628
381,Odisha,SAMBALPUR,26.138,25.264,26.758,26.829,26.851,26.488,26.373,26.133,25.973,27.151,26.85,26.493,26.893,26.44,26.247,26.253,26.181,26.397,26.427,26.326,25.864,25.901,26.057,25.852,25.533,25.577,26.058,26.068,26.456,26.175,26.255,25.776,26.215,25.91,25.924,26.48,26.24,26.434,26.121,26.987,27.122,25.733,26.136,25.844,25.544,26.596,26.616,26.678,26.112,26.407,25.888,26.517
382,Uttar Pradesh,BHIMNAGAR,24.337,23.523,24.386,24.485,24.405,23.711,24.047,24.244,24.205,24.755,24.634,24.111,23.621,23.461,24.046,24.415,23.934,25.005,24.711,23.928,24.065,24.206,23.976,24.439,24.532,24.469,24.182,23.355,24.335,24.667,24.054,24.382,24.701,23.884,24.443,24.281,24.826,24.348,24.194,24.916,25.078,24.201,24.35,23.943,24.056,24.611,25.108,24.706,24.336,24.116,23.848,24.301
383,Telangana,SANGAREDDY,25.837,25.966,26.908,26.814,26.091,25.821,26.261,26.441,26.087,26.718,26.896,26.337,26.567,26.34,26.334,26.352,26.627,26.348,26.423,26.048,25.767,26.519,26.566,26.652,26.549,26.431,26.766,26.71,27.089,26.37,26.485,26.769,26.806,27.139,26.271,26.284,26.347,26.55,26.673,27.213,27.111,26.663,27.113,26.624,26.829,27.76,27.2,27.182,26.697,27.158,26.368,26.05
384,Maharashtra,SANGLI,25.893,25.793,26.746,26.583,26.036,25.606,25.961,26.331,26.117,26.783,26.502,26.328,26.422,26.135,26.475,26.345,26.481,26.716,26.417,26.182,25.98,26.307,26.364,26.232,26.118,26.289,26.176,26.422,26.438,25.904,26.079,26.488,26.909,27.118,26.58,26.142,25.921,26.182,26.206,27.029,26.876,26.314,26.45,26.201,26.372,26.807,26.59,26.621,26.673,26.822,26.693,26.413
385,Jharkhand,SARAIKELA KHARSAWAN,26.106,25.127,26.578,26.437,26.319,26.093,26.254,26.039,25.78,26.873,26.633,25.572,26.371,25.865,25.387,25.721,25.469,25.819,26.139,26.221,25.739,26.272,25.956,26.327,26.152,25.636,26.249,25.922,26.225,26.497,25.85,26.115,26.125,25.944,25.879,26.179,26.08,25.711,26.185,26.806,27.038,25.949,26.448,26.04,26.211,26.666,26.955,26.633,26.184,26.485,26.021,26.507
386,Bihar,SARAN,25.757,24.85,25.753,26.086,25.704,25.385,25.481,25.888,25.507,26.756,25.642,25.243,25.04,24.943,25.168,25.27,24.983,25.78,25.415,24.526,24.576,25.239,25.338,24.745,25.359,25.416,25.307,24.848,25.83,25.384,24.901,24.914,25.584,25.072,25.254,26.1,26.195,25.349,25.444,25.966,26.402,25.541,26.055,25.887,25.453,26.093,26.006,26.045,25.485,26.026,25.319,25.443
387,Maharashtra,SATARA,24.768,24.605,25.319,25.308,24.859,24.461,24.882,25.35,24.746,25.492,25.162,25.036,25.169,24.875,25.178,25.061,25.219,25.502,25.252,24.911,24.714,25.054,25.183,25.056,24.977,25.195,25.123,25.171,25.381,24.735,24.97,25.3,25.756,25.861,25.446,25.247,25.239,25.333,25.087,25.977,25.84,25.341,25.245,25.081,25.342,25.678,25.462,25.693,25.747,25.722,25.677,25.48
388,Madhya Pradesh,SATNA,25.294,24.189,25.456,26.006,25.783,25.472,25.619,25.605,25.096,26.074,25.881,25.1,24.945,24.712,25.269,25.778,25.347,25.979,25.81,25.205,25.029,25.181,25.413,26.043,25.82,25.563,25.473,24.826,25.863,25.738,25.001,25.647,25.884,25.362,24.976,24.822,26.008,25.59,25.482,26.205,26.475,25.579,25.602,25.251,25.491,26.121,26.333,26.275,26.139,25.918,25.527,25.626
389,Rajasthan,SAWAI MADHOPUR,25.346,24.547,25.156,25.533,25.264,24.596,25.027,25.003,24.833,25.524,25.73,25.388,24.799,24.089,25.334,25.491,25.158,26.356,26.025,25.338,25.409,26.182,25.594,25.81,25.611,26.056,25.375,24.336,25.516,25.898,26.207,25.689,26.842,25.849,26.074,25.255,26.204,26.038,25.472,26.658,26.643,25.674,25.573,25.357,25.753,25.863,26.375,26.046,25.925,25.375,25.522,25.659
390,Madhya Pradesh,SEHORE,25.22,24.508,25.272,25.537,25.439,25.04,25.834,25.907,25.351,25.891,25.823,25.558,25.42,25.064,25.126,25.555,25.194,25.727,26.12,25.331,25.064,25.385,25.685,25.787,25.227,26.176,25.646,24.945,25.914,25.342,25.742,25.907,26.516,26.079,25.871,25.708,26.063,25.797,25.549,26.521,26.488,25.514,25.358,25.03,25.613,25.608,25.892,25.767,25.743,25.581,25.52,25.593
391,Madhya Pradesh,SEONI,24.898,24.156,25.309,25.53,25.238,25.018,25.56,25.572,24.812,25.594,25.954,25.134,25.234,24.994,25.003,25.204,25.191,25.104,25.663,25.334,24.928,25.233,25.303,25.357,24.85,25.64,25.612,24.702,25.503,25.347,25.186,25.76,25.761,25.853,25.394,25.408,26.247,25.592,25.355,26.346,26.344,25.386,25.186,24.978,25.478,25.536,25.854,25.783,25.332,25.76,25.379,25.163
392,Madhya Pradesh,SHAHDOL,24.692,23.743,24.838,25.219,25.015,24.733,24.912,24.681,24.324,25.255,25.293,24.489,24.639,24.43,24.517,25.068,24.686,24.962,25.225,24.942,24.57,24.713,24.832,25.183,24.756,24.982,24.848,24.405,25.11,24.99,24.522,24.581,24.913,25.002,24.381,24.679,25.259,25.006,24.828,25.709,25.844,24.774,24.942,24.671,24.869,25.171,25.454,25.693,25.248,25.332,24.621,24.931
393,Uttar Pradesh,SHAHJAHANPUR,24.852,23.95,24.972,24.991,24.945,24.738,24.778,24.947,24.766,25.317,25.06,24.371,24.388,24.325,24.602,24.786,24.689,25.48,25.412,24.5,24.593,24.991,24.556,24.969,25.199,25.129,24.856,24.137,24.944,25.14,24.577,24.83,25.265,24.474,24.927,25.012,25.543,24.937,24.734,25.403,25.64,24.577,24.698,24.16,24.327,25.122,25.428,25.18,24.622,24.618,24.326,24.839
394,Madhya Pradesh,SHAJAPUR,24.997,24.355,25.099,25.226,25.204,24.716,25.56,25.681,25.194,25.697,25.722,25.402,25.285,24.709,24.921,25.427,25.047,25.758,25.903,25.361,25.102,25.459,25.482,25.668,25.105,25.865,25.323,24.555,25.68,25.018,25.417,25.603,26.19,25.827,25.697,25.471,25.956,25.745,25.33,26.317,26.318,25.359,25.209,24.828,25.436,25.393,25.781,25.666,25.79,25.339,25.286,25.458
395,Uttar Pradesh,SHAMLI,23.406,22.949,23.517,23.729,23.809,23.161,23.069,23.422,23.103,23.687,23.748,23.403,22.93,22.737,23.519,23.726,22.969,24.295,24.012,23.363,23.328,23.534,23.343,23.601,23.464,23.41,23.202,22.364,23.475,23.744,23.294,23.57,24.041,23.321,24.034,23.456,24.047,23.434,23.277,23.982,23.972,23.535,23.685,23.606,23.524,23.672,24.471,24.243,24.078,23.593,23.449,23.886
396,Bihar,SHEIKHPURA,25.328,24.237,25.537,25.718,25.625,25.581,25.616,25.643,25.257,26.687,26.054,25.146,25.702,25.439,25.233,25.835,25.218,25.778,25.723,25.119,25.084,25.476,25.592,25.341,25.594,25.841,25.498,25.279,25.989,25.596,25.332,25.463,25.627,25.147,25.37,26.158,26.145,25.52,26.039,26.213,26.355,25.298,25.678,25.462,25.631,26.076,25.992,26.184,25.607,26.202,25.573,25.744
397,Bihar,SHEOHAR,25.21,24.051,25.211,25.112,25.026,24.751,25.01,25.144,24.74,25.63,24.739,24.522,24.254,24.261,24.607,24.952,24.403,25.113,25.14,24.387,24.506,24.699,24.772,24.28,24.803,24.822,24.793,24.301,25.239,24.833,24.384,24.394,24.981,24.396,24.616,25.51,25.559,24.78,24.954,25.422,25.879,25.05,25.569,25.442,25.147,25.77,25.515,25.499,24.883,25.477,24.855,25.053
398,Madhya Pradesh,SHEOPUR,25.157,24.475,25.308,25.471,25.274,24.712,25.285,25.426,25.002,25.591,25.862,25.457,25.005,24.283,25.234,25.401,25.059,26.216,26.021,25.509,25.577,26.256,25.747,25.84,25.646,25.8,25.35,24.443,25.622,25.618,25.962,25.675,26.773,25.964,26.203,25.561,26.535,26.39,25.698,26.696,26.876,25.841,25.625,25.319,25.762,25.869,26.46,26.248,26.069,25.507,25.683,25.814
399,Karnataka,SHIAMOGGA,24.459,24.266,24.903,24.884,24.229,24.074,24.604,24.877,24.398,24.758,24.475,24.349,24.321,24.83,24.684,24.866,25.028,25.089,24.967,24.673,24.281,24.703,24.677,24.495,24.503,24.865,24.761,25.158,25.467,24.994,24.848,24.825,25.089,25.101,24.425,24.747,24.036,24.771,24.675,25.045,25.046,24.672,24.866,24.689,24.964,25.232,25.24,25.298,24.873,25.069,25.048,24.943
400,Madhya Pradesh,SHIVPURI,24.975,24.23,25.241,25.199,24.956,24.461,25.22,25.379,24.944,25.499,25.976,25.427,24.939,24.263,25.027,25.437,25.099,26.142,25.995,25.508,25.641,25.911,25.57,25.79,25.624,25.449,25.353,24.428,25.575,25.563,25.555,25.528,26.517,25.521,26.003,25.516,26.695,26.224,25.661,26.53,26.794,25.851,25.647,25.267,25.657,25.882,26.471,26.231,26.085,25.49,25.707,25.769
401,Uttar Pradesh,SHRAVASTI,25.109,24.222,25.541,25.552,25.401,25.181,24.942,25.202,25.071,25.6,25.438,24.78,24.849,24.622,24.914,25.387,24.966,25.656,25.334,24.845,24.929,25.287,25.186,25.185,25.414,25.85,25.214,24.616,25.296,25.513,24.842,24.994,25.505,24.944,25.245,25.677,25.665,25.07,24.731,25.459,25.605,24.578,24.624,24.059,24.127,25.115,25.185,25.242,24.686,25.039,24.538,24.967
402,Uttar Pradesh,SIDDHARTH NAGAR,25.01,24.225,25.498,25.603,25.329,25.038,24.947,25.011,25.004,25.748,25.532,24.877,24.848,24.678,24.714,25.309,24.991,25.592,25.397,24.919,24.805,25.115,25.121,25.06,25.226,25.365,25.073,24.545,25.282,25.375,24.683,24.762,25.312,24.729,24.848,25.577,25.479,24.986,24.803,25.483,25.709,24.768,25.048,24.711,24.409,25.176,25.18,25.255,24.812,24.989,24.456,24.823
403,Telangana,SIDDIPET,26.378,26.276,27.212,27.304,26.81,26.46,26.965,27.157,26.89,27.578,27.587,26.933,27.079,26.889,26.947,27.005,27.208,26.94,27.015,26.581,26.365,26.951,27.018,27.133,26.898,26.95,27.313,27.2,27.597,26.827,26.922,27.192,27.376,27.63,26.977,26.914,27.073,27.066,27.201,27.843,27.693,27.163,27.44,27.059,27.39,27.982,27.598,27.343,26.993,27.503,26.875,26.725
404,Madhya Pradesh,SIDHI,25.345,24.249,25.322,25.817,25.659,25.395,25.527,25.317,24.915,25.831,25.7,25.137,25.217,24.893,25.164,25.783,25.248,25.92,25.844,25.326,25.155,25.372,25.653,25.925,25.401,25.839,25.528,25.074,25.938,25.826,25.393,25.47,25.876,25.672,25.169,25.552,25.921,25.566,25.522,26.428,26.654,25.568,25.739,25.458,25.594,25.996,26.235,26.424,26.067,26.073,25.35,25.649
405,Rajasthan,SIKAR,24.912,24.375,24.578,24.656,24.308,23.723,24.212,24.49,24.564,24.989,25.124,25.094,23.886,23.935,24.814,25.533,25.013,25.987,25.747,24.934,24.915,25.17,24.721,25.405,25.111,25.16,24.653,23.874,25.031,25.677,25.307,25.224,26.658,25.051,25.774,24.692,25.899,25.303,25.201,26.371,26.064,25.209,25.202,25.278,25.148,25.46,26.19,25.71,25.628,25.072,25.038,25.124
406,Jharkhand,SIMDEGA,24.639,23.572,25.024,24.915,24.895,24.808,25.053,24.948,24.589,25.595,25.479,24.651,25.215,24.801,24.633,24.914,24.57,24.884,25.143,25.006,24.803,25.001,24.824,24.989,24.908,24.734,25.101,24.94,24.911,24.962,24.863,24.866,25.163,24.82,24.88,25.159,24.975,24.779,24.759,25.737,25.991,24.73,25.13,24.795,24.851,25.493,25.636,25.631,25.028,25.311,24.716,25.268
407,Maharashtra,SINDHUDURG,26.156,25.957,26.666,26.506,26.159,25.903,26.34,26.71,26.355,26.771,26.66,26.496,26.425,26.125,26.678,26.37,26.64,26.914,26.575,26.543,26.381,26.54,26.412,26.413,26.374,26.445,26.56,26.674,26.754,26.307,26.265,26.525,26.814,26.941,26.516,26.41,26.587,26.654,26.597,27.233,27.194,26.6,26.54,26.444,26.795,27.058,26.777,27.014,26.908,26.977,27.011,26.882
408,Madhya Pradesh,SINGRAULI,25.375,24.197,25.338,25.727,25.586,25.364,25.524,25.308,24.937,25.871,25.703,25.111,25.187,24.834,25.005,25.634,25.109,25.745,25.638,25.064,24.953,25.298,25.611,25.73,25.247,25.742,25.4,24.978,25.807,25.738,25.281,25.46,25.973,25.538,25.269,25.874,25.803,25.412,25.262,26.235,26.472,25.339,25.541,25.304,25.393,25.781,26.004,26.138,25.735,25.788,24.973,25.314
409,Rajasthan,SIROHI,24.794,24.267,24.621,24.498,24.551,23.247,23.491,24.447,24.336,24.474,25.235,24.878,24.243,23.665,23.722,24.396,24.163,25.411,25.572,24.486,24.124,24.187,23.769,24.24,23.182,24.393,24.473,23.745,24.695,24.614,24.763,24.55,25.164,24.41,24.44,23.641,24.379,24.854,24.223,25.443,25.326,24.827,24.373,24.29,24.683,25.215,25.35,24.887,25.225,24.826,24.683,24.802
410,Haryana,SIRSA,24.141,24.01,23.876,24.27,23.828,23.731,23.693,24.049,23.689,24.248,24.537,24.432,23.675,23.293,24.063,24.595,23.616,24.853,24.642,23.723,23.969,24.056,23.853,24.363,23.999,23.979,23.551,22.795,24.164,24.641,24.504,24.252,25.141,23.929,24.814,24.044,25.131,24.452,24.273,24.964,24.77,23.95,23.808,24.109,23.676,23.907,24.938,24.513,24.568,23.921,23.692,24.358
411,Bihar,SITAMARHI,25.1,23.946,25.172,25.048,24.978,24.662,24.927,25.03,24.658,25.526,24.679,24.45,24.176,24.153,24.538,24.887,24.331,25.031,25.07,24.34,24.451,24.622,24.744,24.21,24.692,24.763,24.718,24.166,25.071,24.795,24.335,24.335,24.872,24.288,24.527,25.394,25.461,24.722,24.907,25.336,25.775,24.978,25.498,25.386,25.087,25.7,25.443,25.427,24.849,25.433,24.814,25.015
412,Uttar Pradesh,SITAPUR,25.003,24.102,25.269,25.36,25.266,25.019,24.964,25.139,24.942,25.546,25.354,24.616,24.599,24.487,24.853,25.267,24.924,25.726,25.501,24.767,24.868,25.26,24.919,25.19,25.531,25.767,25.128,24.494,25.213,25.493,24.889,24.956,25.502,24.874,25.183,25.552,25.753,25.129,24.868,25.558,25.744,24.658,24.704,24.067,24.166,25.224,25.348,25.259,24.596,24.887,24.481,24.926
413,Tamil Nadu,SIVAGANGA,28.071,27.812,27.922,28.403,28.179,28.14,28.191,28.448,28.476,28.709,28.73,28.371,28.742,29.015,28.226,28.533,28.811,29.034,28.659,28.348,28.813,28.643,28.125,28.191,28.266,28.452,28.47,28.96,29.151,28.494,28.633,28.76,28.921,28.965,28.636,28.787,28.866,28.852,28.548,29.021,29.095,28.725,29.155,29.282,28.956,28.861,29.403,29.209,28.903,29.503,29.238,28.82
414,Bihar,SIWAN,25.538,24.743,25.673,25.732,25.512,25.101,25.034,25.392,25.128,26.236,25.33,24.968,24.669,24.695,24.857,25.038,24.847,25.517,25.261,24.531,24.434,25.016,25.086,24.516,25.09,25.219,25.15,24.622,25.553,25.209,24.649,24.638,25.297,24.812,24.923,25.778,25.873,25.063,25.051,25.612,26.001,25.174,25.685,25.518,24.959,25.714,25.735,25.671,25.225,25.635,24.931,25.104
415,Maharashtra,SOLAPUR,26.074,26.036,27.178,26.889,26.167,25.879,26.285,26.567,26.456,27.236,26.763,26.454,26.768,26.429,26.787,26.685,26.673,26.634,26.446,26.098,25.876,26.47,26.547,26.286,26.055,26.217,26.13,26.5,26.377,25.471,25.765,26.568,27.11,27.313,26.509,26.223,26.035,26.538,26.362,27.1,26.866,26.31,26.757,26.458,26.534,27.089,26.752,26.575,26.658,26.908,26.725,26.278
